1559;1;Duda Andrzej Sebastian;586
1560;2;Komorowski Bronisław Maria;467
1560;1;Duda Andrzej Sebastian;457
1561;2;Komorowski Bronisław Maria;529
1561;1;Duda Andrzej Sebastian;497
1562;2;Komorowski Bronisław Maria;527
1562;1;Duda Andrzej Sebastian;527
1563;2;Komorowski Bronisław Maria;686
1563;1;Duda Andrzej Sebastian;542
1564;2;Komorowski Bronisław Maria;474
1564;1;Duda Andrzej Sebastian;453
1565;2;Komorowski Bronisław Maria;501
1565;1;Duda Andrzej Sebastian;446
1566;2;Komorowski Bronisław Maria;526
1566;1;Duda Andrzej Sebastian;448
1567;2;Komorowski Bronisław Maria;519
1567;1;Duda Andrzej Sebastian;451
1568;2;Komorowski Bronisław Maria;402
1568;1;Duda Andrzej Sebastian;376
1569;2;Komorowski Bronisław Maria;583
1569;1;Duda Andrzej Sebastian;474
1570;2;Komorowski Bronisław Maria;380
1570;1;Duda Andrzej Sebastian;310
1571;2;Komorowski Bronisław Maria;588
1571;1;Duda Andrzej Sebastian;417
1572;2;Komorowski Bronisław Maria;444
1572;1;Duda Andrzej Sebastian;331
1573;2;Komorowski Bronisław Maria;716
1573;1;Duda Andrzej Sebastian;542
1574;2;Komorowski Bronisław Maria;440
1574;1;Duda Andrzej Sebastian;388
1575;2;Komorowski Bronisław Maria;241
1575;1;Duda Andrzej Sebastian;228
1576;2;Komorowski Bronisław Maria;330
1576;1;Duda Andrzej Sebastian;317
1577;2;Komorowski Bronisław Maria;217
1577;1;Duda Andrzej Sebastian;220
1578;2;Komorowski Bronisław Maria;395
1578;1;Duda Andrzej Sebastian;309
1579;2;Komorowski Bronisław Maria;302
1579;1;Duda Andrzej Sebastian;207
1580;2;Komorowski Bronisław Maria;285
1580;1;Duda Andrzej Sebastian;248
1581;2;Komorowski Bronisław Maria;414
1581;1;Duda Andrzej Sebastian;401
1582;2;Komorowski Bronisław Maria;683
1582;1;Duda Andrzej Sebastian;594
1583;2;Komorowski Bronisław Maria;337
1583;1;Duda Andrzej Sebastian;353
1584;2;Komorowski Bronisław Maria;342
1584;1;Duda Andrzej Sebastian;293
1585;2;Komorowski Bronisław Maria;414
1585;1;Duda Andrzej Sebastian;367
1586;2;Komorowski Bronisław Maria;500
1586;1;Duda Andrzej Sebastian;364
1587;2;Komorowski Bronisław Maria;405
1587;1;Duda Andrzej Sebastian;364
1588;2;Komorowski Bronisław Maria;375
1588;1;Duda Andrzej Sebastian;380
1589;2;Komorowski Bronisław Maria;460
1589;1;Duda Andrzej Sebastian;424
1590;2;Komorowski Bronisław Maria;493
1590;1;Duda Andrzej Sebastian;412
1591;2;Komorowski Bronisław Maria;676
1591;1;Duda Andrzej Sebastian;525
1592;2;Komorowski Bronisław Maria;607
1592;1;Duda Andrzej Sebastian;562
1593;2;Komorowski Bronisław Maria;68
1593;1;Duda Andrzej Sebastian;58
1594;2;Komorowski Bronisław Maria;8
1594;1;Duda Andrzej Sebastian;12
266;2;Komorowski Bronisław Maria;261
266;1;Duda Andrzej Sebastian;100
267;2;Komorowski Bronisław Maria;325
267;1;Duda Andrzej Sebastian;93
268;2;Komorowski Bronisław Maria;386
268;1;Duda Andrzej Sebastian;181
269;2;Komorowski Bronisław Maria;370
269;1;Duda Andrzej Sebastian;186
270;2;Komorowski Bronisław Maria;321
270;1;Duda Andrzej Sebastian;139
271;2;Komorowski Bronisław Maria;17
271;1;Duda Andrzej Sebastian;9
272;2;Komorowski Bronisław Maria;31
272;1;Duda Andrzej Sebastian;22
284;2;Komorowski Bronisław Maria;462
284;1;Duda Andrzej Sebastian;328
285;2;Komorowski Bronisław Maria;453
285;1;Duda Andrzej Sebastian;293
286;2;Komorowski Bronisław Maria;495
286;1;Duda Andrzej Sebastian;328
287;2;Komorowski Bronisław Maria;154
287;1;Duda Andrzej Sebastian;104
295;2;Komorowski Bronisław Maria;177
295;1;Duda Andrzej Sebastian;147
296;2;Komorowski Bronisław Maria;134
296;1;Duda Andrzej Sebastian;76
297;2;Komorowski Bronisław Maria;97
297;1;Duda Andrzej Sebastian;106
298;2;Komorowski Bronisław Maria;594
298;1;Duda Andrzej Sebastian;290
299;2;Komorowski Bronisław Maria;46
299;1;Duda Andrzej Sebastian;25
304;2;Komorowski Bronisław Maria;577
304;1;Duda Andrzej Sebastian;215
305;2;Komorowski Bronisław Maria;554
305;1;Duda Andrzej Sebastian;303
306;2;Komorowski Bronisław Maria;407
306;1;Duda Andrzej Sebastian;359
307;2;Komorowski Bronisław Maria;337
307;1;Duda Andrzej Sebastian;229
308;2;Komorowski Bronisław Maria;214
308;1;Duda Andrzej Sebastian;163
309;2;Komorowski Bronisław Maria;98
309;1;Duda Andrzej Sebastian;106
310;2;Komorowski Bronisław Maria;174
310;1;Duda Andrzej Sebastian;124
318;2;Komorowski Bronisław Maria;355
318;1;Duda Andrzej Sebastian;223
319;2;Komorowski Bronisław Maria;200
319;1;Duda Andrzej Sebastian;228
320;2;Komorowski Bronisław Maria;253
320;1;Duda Andrzej Sebastian;178
321;2;Komorowski Bronisław Maria;299
321;1;Duda Andrzej Sebastian;164
311;2;Komorowski Bronisław Maria;606
311;1;Duda Andrzej Sebastian;297
312;2;Komorowski Bronisław Maria;166
312;1;Duda Andrzej Sebastian;91
313;2;Komorowski Bronisław Maria;322
313;1;Duda Andrzej Sebastian;134
314;2;Komorowski Bronisław Maria;323
314;1;Duda Andrzej Sebastian;155
315;2;Komorowski Bronisław Maria;441
315;1;Duda Andrzej Sebastian;265
316;2;Komorowski Bronisław Maria;303
316;1;Duda Andrzej Sebastian;106
317;2;Komorowski Bronisław Maria;27
317;1;Duda Andrzej Sebastian;7
273;2;Komorowski Bronisław Maria;205
273;1;Duda Andrzej Sebastian;116
274;2;Komorowski Bronisław Maria;302
274;1;Duda Andrzej Sebastian;188
275;2;Komorowski Bronisław Maria;591
275;1;Duda Andrzej Sebastian;299
276;2;Komorowski Bronisław Maria;473
276;1;Duda Andrzej Sebastian;268
277;2;Komorowski Bronisław Maria;409
277;1;Duda Andrzej Sebastian;201
278;2;Komorowski Bronisław Maria;449
278;1;Duda Andrzej Sebastian;208
279;2;Komorowski Bronisław Maria;264
279;1;Duda Andrzej Sebastian;182
280;2;Komorowski Bronisław Maria;23
280;1;Duda Andrzej Sebastian;12
281;2;Komorowski Bronisław Maria;26
281;1;Duda Andrzej Sebastian;13
282;2;Komorowski Bronisław Maria;26
282;1;Duda Andrzej Sebastian;27
283;2;Komorowski Bronisław Maria;4
283;1;Duda Andrzej Sebastian;4
288;2;Komorowski Bronisław Maria;126
288;1;Duda Andrzej Sebastian;83
289;2;Komorowski Bronisław Maria;224
289;1;Duda Andrzej Sebastian;127
290;2;Komorowski Bronisław Maria;220
290;1;Duda Andrzej Sebastian;143
291;2;Komorowski Bronisław Maria;221
291;1;Duda Andrzej Sebastian;157
292;2;Komorowski Bronisław Maria;544
292;1;Duda Andrzej Sebastian;258
293;2;Komorowski Bronisław Maria;569
293;1;Duda Andrzej Sebastian;272
294;2;Komorowski Bronisław Maria;7
294;1;Duda Andrzej Sebastian;6
300;2;Komorowski Bronisław Maria;855
300;1;Duda Andrzej Sebastian;468
301;2;Komorowski Bronisław Maria;408
301;1;Duda Andrzej Sebastian;129
302;2;Komorowski Bronisław Maria;325
302;1;Duda Andrzej Sebastian;247
303;2;Komorowski Bronisław Maria;292
303;1;Duda Andrzej Sebastian;162
758;2;Komorowski Bronisław Maria;667
758;1;Duda Andrzej Sebastian;510
759;2;Komorowski Bronisław Maria;458
759;1;Duda Andrzej Sebastian;463
760;2;Komorowski Bronisław Maria;294
760;1;Duda Andrzej Sebastian;225
761;2;Komorowski Bronisław Maria;132
761;1;Duda Andrzej Sebastian;260
762;2;Komorowski Bronisław Maria;83
762;1;Duda Andrzej Sebastian;69
763;2;Komorowski Bronisław Maria;138
763;1;Duda Andrzej Sebastian;131
764;2;Komorowski Bronisław Maria;112
764;1;Duda Andrzej Sebastian;125
771;2;Komorowski Bronisław Maria;307
771;1;Duda Andrzej Sebastian;189
772;2;Komorowski Bronisław Maria;292
772;1;Duda Andrzej Sebastian;165
773;2;Komorowski Bronisław Maria;269
773;1;Duda Andrzej Sebastian;145
774;2;Komorowski Bronisław Maria;306
774;1;Duda Andrzej Sebastian;215
765;2;Komorowski Bronisław Maria;550
765;1;Duda Andrzej Sebastian;574
766;2;Komorowski Bronisław Maria;383
766;1;Duda Andrzej Sebastian;416
767;2;Komorowski Bronisław Maria;235
767;1;Duda Andrzej Sebastian;267
768;2;Komorowski Bronisław Maria;450
768;1;Duda Andrzej Sebastian;195
769;2;Komorowski Bronisław Maria;328
769;1;Duda Andrzej Sebastian;218
770;2;Komorowski Bronisław Maria;231
770;1;Duda Andrzej Sebastian;155
783;2;Komorowski Bronisław Maria;680
783;1;Duda Andrzej Sebastian;418
784;2;Komorowski Bronisław Maria;527
784;1;Duda Andrzej Sebastian;436
785;2;Komorowski Bronisław Maria;614
785;1;Duda Andrzej Sebastian;378
786;2;Komorowski Bronisław Maria;576
786;1;Duda Andrzej Sebastian;414
787;2;Komorowski Bronisław Maria;344
787;1;Duda Andrzej Sebastian;275
788;2;Komorowski Bronisław Maria;305
788;1;Duda Andrzej Sebastian;170
789;2;Komorowski Bronisław Maria;243
789;1;Duda Andrzej Sebastian;196
790;2;Komorowski Bronisław Maria;582
790;1;Duda Andrzej Sebastian;341
791;2;Komorowski Bronisław Maria;121
791;1;Duda Andrzej Sebastian;91
792;2;Komorowski Bronisław Maria;25
792;1;Duda Andrzej Sebastian;14
793;2;Komorowski Bronisław Maria;662
793;1;Duda Andrzej Sebastian;492
794;2;Komorowski Bronisław Maria;584
794;1;Duda Andrzej Sebastian;427
795;2;Komorowski Bronisław Maria;610
795;1;Duda Andrzej Sebastian;499
796;2;Komorowski Bronisław Maria;302
796;1;Duda Andrzej Sebastian;245
797;2;Komorowski Bronisław Maria;508
797;1;Duda Andrzej Sebastian;393
798;2;Komorowski Bronisław Maria;234
798;1;Duda Andrzej Sebastian;154
775;2;Komorowski Bronisław Maria;405
775;1;Duda Andrzej Sebastian;420
776;2;Komorowski Bronisław Maria;250
776;1;Duda Andrzej Sebastian;258
777;2;Komorowski Bronisław Maria;277
777;1;Duda Andrzej Sebastian;326
778;2;Komorowski Bronisław Maria;376
778;1;Duda Andrzej Sebastian;284
779;2;Komorowski Bronisław Maria;212
779;1;Duda Andrzej Sebastian;166
780;2;Komorowski Bronisław Maria;331
780;1;Duda Andrzej Sebastian;348
781;2;Komorowski Bronisław Maria;451
781;1;Duda Andrzej Sebastian;324
782;2;Komorowski Bronisław Maria;111
782;1;Duda Andrzej Sebastian;66
735;2;Komorowski Bronisław Maria;395
735;1;Duda Andrzej Sebastian;272
736;2;Komorowski Bronisław Maria;374
736;1;Duda Andrzej Sebastian;277
737;2;Komorowski Bronisław Maria;391
737;1;Duda Andrzej Sebastian;329
738;2;Komorowski Bronisław Maria;482
738;1;Duda Andrzej Sebastian;399
739;2;Komorowski Bronisław Maria;469
739;1;Duda Andrzej Sebastian;370
740;2;Komorowski Bronisław Maria;395
740;1;Duda Andrzej Sebastian;346
741;2;Komorowski Bronisław Maria;365
741;1;Duda Andrzej Sebastian;317
742;2;Komorowski Bronisław Maria;486
742;1;Duda Andrzej Sebastian;292
743;2;Komorowski Bronisław Maria;398
743;1;Duda Andrzej Sebastian;274
744;2;Komorowski Bronisław Maria;406
744;1;Duda Andrzej Sebastian;353
745;2;Komorowski Bronisław Maria;471
745;1;Duda Andrzej Sebastian;354
746;2;Komorowski Bronisław Maria;460
746;1;Duda Andrzej Sebastian;285
747;2;Komorowski Bronisław Maria;585
747;1;Duda Andrzej Sebastian;360
748;2;Komorowski Bronisław Maria;493
748;1;Duda Andrzej Sebastian;335
749;2;Komorowski Bronisław Maria;539
749;1;Duda Andrzej Sebastian;340
750;2;Komorowski Bronisław Maria;471
750;1;Duda Andrzej Sebastian;296
751;2;Komorowski Bronisław Maria;407
751;1;Duda Andrzej Sebastian;310
752;2;Komorowski Bronisław Maria;382
752;1;Duda Andrzej Sebastian;333
753;2;Komorowski Bronisław Maria;413
753;1;Duda Andrzej Sebastian;296
754;2;Komorowski Bronisław Maria;559
754;1;Duda Andrzej Sebastian;347
755;2;Komorowski Bronisław Maria;554
755;1;Duda Andrzej Sebastian;355
756;2;Komorowski Bronisław Maria;10
756;1;Duda Andrzej Sebastian;8
757;2;Komorowski Bronisław Maria;66
757;1;Duda Andrzej Sebastian;30
36;2;Komorowski Bronisław Maria;444
36;1;Duda Andrzej Sebastian;519
37;2;Komorowski Bronisław Maria;113
37;1;Duda Andrzej Sebastian;315
38;2;Komorowski Bronisław Maria;261
38;1;Duda Andrzej Sebastian;309
39;2;Komorowski Bronisław Maria;118
39;1;Duda Andrzej Sebastian;142
40;2;Komorowski Bronisław Maria;195
40;1;Duda Andrzej Sebastian;170
41;2;Komorowski Bronisław Maria;135
41;1;Duda Andrzej Sebastian;194
42;2;Komorowski Bronisław Maria;99
42;1;Duda Andrzej Sebastian;124
43;2;Komorowski Bronisław Maria;119
43;1;Duda Andrzej Sebastian;331
44;2;Komorowski Bronisław Maria;159
44;1;Duda Andrzej Sebastian;243
45;2;Komorowski Bronisław Maria;154
45;1;Duda Andrzej Sebastian;135
46;2;Komorowski Bronisław Maria;296
46;1;Duda Andrzej Sebastian;433
47;2;Komorowski Bronisław Maria;311
47;1;Duda Andrzej Sebastian;375
48;2;Komorowski Bronisław Maria;155
48;1;Duda Andrzej Sebastian;159
49;2;Komorowski Bronisław Maria;282
49;1;Duda Andrzej Sebastian;394
50;2;Komorowski Bronisław Maria;294
50;1;Duda Andrzej Sebastian;212
51;2;Komorowski Bronisław Maria;1
51;1;Duda Andrzej Sebastian;5
59;2;Komorowski Bronisław Maria;224
59;1;Duda Andrzej Sebastian;226
60;2;Komorowski Bronisław Maria;397
60;1;Duda Andrzej Sebastian;276
61;2;Komorowski Bronisław Maria;180
61;1;Duda Andrzej Sebastian;248
62;2;Komorowski Bronisław Maria;253
62;1;Duda Andrzej Sebastian;365
63;2;Komorowski Bronisław Maria;226
63;1;Duda Andrzej Sebastian;161
64;2;Komorowski Bronisław Maria;133
64;1;Duda Andrzej Sebastian;202
1;2;Komorowski Bronisław Maria;412
1;1;Duda Andrzej Sebastian;366
2;2;Komorowski Bronisław Maria;441
2;1;Duda Andrzej Sebastian;334
3;2;Komorowski Bronisław Maria;426
3;1;Duda Andrzej Sebastian;355
4;2;Komorowski Bronisław Maria;468
4;1;Duda Andrzej Sebastian;364
5;2;Komorowski Bronisław Maria;441
5;1;Duda Andrzej Sebastian;312
6;2;Komorowski Bronisław Maria;341
6;1;Duda Andrzej Sebastian;246
7;2;Komorowski Bronisław Maria;522
7;1;Duda Andrzej Sebastian;348
8;2;Komorowski Bronisław Maria;482
8;1;Duda Andrzej Sebastian;422
9;2;Komorowski Bronisław Maria;468
9;1;Duda Andrzej Sebastian;316
10;2;Komorowski Bronisław Maria;517
10;1;Duda Andrzej Sebastian;331
11;2;Komorowski Bronisław Maria;517
11;1;Duda Andrzej Sebastian;320
12;2;Komorowski Bronisław Maria;522
12;1;Duda Andrzej Sebastian;317
13;2;Komorowski Bronisław Maria;472
13;1;Duda Andrzej Sebastian;315
14;2;Komorowski Bronisław Maria;518
14;1;Duda Andrzej Sebastian;308
15;2;Komorowski Bronisław Maria;333
15;1;Duda Andrzej Sebastian;276
16;2;Komorowski Bronisław Maria;370
16;1;Duda Andrzej Sebastian;309
17;2;Komorowski Bronisław Maria;391
17;1;Duda Andrzej Sebastian;292
18;2;Komorowski Bronisław Maria;373
18;1;Duda Andrzej Sebastian;285
19;2;Komorowski Bronisław Maria;526
19;1;Duda Andrzej Sebastian;276
20;2;Komorowski Bronisław Maria;506
20;1;Duda Andrzej Sebastian;333
21;2;Komorowski Bronisław Maria;392
21;1;Duda Andrzej Sebastian;313
22;2;Komorowski Bronisław Maria;13
22;1;Duda Andrzej Sebastian;6
23;2;Komorowski Bronisław Maria;30
23;1;Duda Andrzej Sebastian;26
24;2;Komorowski Bronisław Maria;19
24;1;Duda Andrzej Sebastian;10
52;2;Komorowski Bronisław Maria;197
52;1;Duda Andrzej Sebastian;208
53;2;Komorowski Bronisław Maria;322
53;1;Duda Andrzej Sebastian;251
54;2;Komorowski Bronisław Maria;116
54;1;Duda Andrzej Sebastian;95
55;2;Komorowski Bronisław Maria;165
55;1;Duda Andrzej Sebastian;82
56;2;Komorowski Bronisław Maria;220
56;1;Duda Andrzej Sebastian;139
57;2;Komorowski Bronisław Maria;52
57;1;Duda Andrzej Sebastian;50
58;2;Komorowski Bronisław Maria;291
58;1;Duda Andrzej Sebastian;238
25;2;Komorowski Bronisław Maria;191
25;1;Duda Andrzej Sebastian;207
26;2;Komorowski Bronisław Maria;250
26;1;Duda Andrzej Sebastian;235
27;2;Komorowski Bronisław Maria;182
27;1;Duda Andrzej Sebastian;144
28;2;Komorowski Bronisław Maria;121
28;1;Duda Andrzej Sebastian;218
29;2;Komorowski Bronisław Maria;213
29;1;Duda Andrzej Sebastian;198
30;2;Komorowski Bronisław Maria;288
30;1;Duda Andrzej Sebastian;327
31;2;Komorowski Bronisław Maria;308
31;1;Duda Andrzej Sebastian;231
32;2;Komorowski Bronisław Maria;369
32;1;Duda Andrzej Sebastian;335
33;2;Komorowski Bronisław Maria;453
33;1;Duda Andrzej Sebastian;294
34;2;Komorowski Bronisław Maria;238
34;1;Duda Andrzej Sebastian;223
35;2;Komorowski Bronisław Maria;104
35;1;Duda Andrzej Sebastian;257
356;2;Komorowski Bronisław Maria;180
356;1;Duda Andrzej Sebastian;105
357;2;Komorowski Bronisław Maria;308
357;1;Duda Andrzej Sebastian;194
358;2;Komorowski Bronisław Maria;391
358;1;Duda Andrzej Sebastian;250
359;2;Komorowski Bronisław Maria;472
359;1;Duda Andrzej Sebastian;314
412;2;Komorowski Bronisław Maria;174
412;1;Duda Andrzej Sebastian;202
413;2;Komorowski Bronisław Maria;419
413;1;Duda Andrzej Sebastian;350
414;2;Komorowski Bronisław Maria;214
414;1;Duda Andrzej Sebastian;247
415;2;Komorowski Bronisław Maria;691
415;1;Duda Andrzej Sebastian;579
416;2;Komorowski Bronisław Maria;525
416;1;Duda Andrzej Sebastian;401
417;2;Komorowski Bronisław Maria;135
417;1;Duda Andrzej Sebastian;155
418;2;Komorowski Bronisław Maria;181
418;1;Duda Andrzej Sebastian;332
419;2;Komorowski Bronisław Maria;104
419;1;Duda Andrzej Sebastian;159
420;2;Komorowski Bronisław Maria;216
420;1;Duda Andrzej Sebastian;333
421;2;Komorowski Bronisław Maria;127
421;1;Duda Andrzej Sebastian;237
422;2;Komorowski Bronisław Maria;104
422;1;Duda Andrzej Sebastian;108
423;2;Komorowski Bronisław Maria;276
423;1;Duda Andrzej Sebastian;204
424;2;Komorowski Bronisław Maria;110
424;1;Duda Andrzej Sebastian;108
425;2;Komorowski Bronisław Maria;200
425;1;Duda Andrzej Sebastian;262
426;2;Komorowski Bronisław Maria;143
426;1;Duda Andrzej Sebastian;114
427;2;Komorowski Bronisław Maria;116
427;1;Duda Andrzej Sebastian;78
428;2;Komorowski Bronisław Maria;22
428;1;Duda Andrzej Sebastian;26
429;2;Komorowski Bronisław Maria;9
429;1;Duda Andrzej Sebastian;11
430;2;Komorowski Bronisław Maria;10
430;1;Duda Andrzej Sebastian;8
383;2;Komorowski Bronisław Maria;411
383;1;Duda Andrzej Sebastian;371
384;2;Komorowski Bronisław Maria;451
384;1;Duda Andrzej Sebastian;278
385;2;Komorowski Bronisław Maria;539
385;1;Duda Andrzej Sebastian;398
386;2;Komorowski Bronisław Maria;369
386;1;Duda Andrzej Sebastian;292
387;2;Komorowski Bronisław Maria;127
387;1;Duda Andrzej Sebastian;100
388;2;Komorowski Bronisław Maria;263
388;1;Duda Andrzej Sebastian;276
389;2;Komorowski Bronisław Maria;553
389;1;Duda Andrzej Sebastian;361
408;2;Komorowski Bronisław Maria;546
408;1;Duda Andrzej Sebastian;464
409;2;Komorowski Bronisław Maria;572
409;1;Duda Andrzej Sebastian;434
410;2;Komorowski Bronisław Maria;775
410;1;Duda Andrzej Sebastian;569
411;2;Komorowski Bronisław Maria;25
411;1;Duda Andrzej Sebastian;34
453;2;Komorowski Bronisław Maria;186
453;1;Duda Andrzej Sebastian;215
454;2;Komorowski Bronisław Maria;143
454;1;Duda Andrzej Sebastian;167
360;2;Komorowski Bronisław Maria;253
360;1;Duda Andrzej Sebastian;204
361;2;Komorowski Bronisław Maria;214
361;1;Duda Andrzej Sebastian;229
362;2;Komorowski Bronisław Maria;317
362;1;Duda Andrzej Sebastian;255
363;2;Komorowski Bronisław Maria;309
363;1;Duda Andrzej Sebastian;229
364;2;Komorowski Bronisław Maria;326
364;1;Duda Andrzej Sebastian;222
365;2;Komorowski Bronisław Maria;378
365;1;Duda Andrzej Sebastian;274
366;2;Komorowski Bronisław Maria;305
366;1;Duda Andrzej Sebastian;213
367;2;Komorowski Bronisław Maria;345
367;1;Duda Andrzej Sebastian;233
368;2;Komorowski Bronisław Maria;365
368;1;Duda Andrzej Sebastian;273
369;2;Komorowski Bronisław Maria;358
369;1;Duda Andrzej Sebastian;246
370;2;Komorowski Bronisław Maria;312
370;1;Duda Andrzej Sebastian;221
371;2;Komorowski Bronisław Maria;366
371;1;Duda Andrzej Sebastian;240
372;2;Komorowski Bronisław Maria;267
372;1;Duda Andrzej Sebastian;181
373;2;Komorowski Bronisław Maria;336
373;1;Duda Andrzej Sebastian;268
374;2;Komorowski Bronisław Maria;365
374;1;Duda Andrzej Sebastian;247
375;2;Komorowski Bronisław Maria;357
375;1;Duda Andrzej Sebastian;246
376;2;Komorowski Bronisław Maria;171
376;1;Duda Andrzej Sebastian;143
377;2;Komorowski Bronisław Maria;263
377;1;Duda Andrzej Sebastian;201
378;2;Komorowski Bronisław Maria;260
378;1;Duda Andrzej Sebastian;223
379;2;Komorowski Bronisław Maria;270
379;1;Duda Andrzej Sebastian;187
380;2;Komorowski Bronisław Maria;203
380;1;Duda Andrzej Sebastian;134
381;2;Komorowski Bronisław Maria;51
381;1;Duda Andrzej Sebastian;47
382;2;Komorowski Bronisław Maria;271
382;1;Duda Andrzej Sebastian;28
495;2;Komorowski Bronisław Maria;193
495;1;Duda Andrzej Sebastian;109
496;2;Komorowski Bronisław Maria;445
496;1;Duda Andrzej Sebastian;283
497;2;Komorowski Bronisław Maria;492
497;1;Duda Andrzej Sebastian;363
498;2;Komorowski Bronisław Maria;108
498;1;Duda Andrzej Sebastian;137
499;2;Komorowski Bronisław Maria;107
499;1;Duda Andrzej Sebastian;126
500;2;Komorowski Bronisław Maria;88
500;1;Duda Andrzej Sebastian;75
390;2;Komorowski Bronisław Maria;377
390;1;Duda Andrzej Sebastian;282
391;2;Komorowski Bronisław Maria;527
391;1;Duda Andrzej Sebastian;335
392;2;Komorowski Bronisław Maria;231
392;1;Duda Andrzej Sebastian;170
393;2;Komorowski Bronisław Maria;208
393;1;Duda Andrzej Sebastian;174
394;2;Komorowski Bronisław Maria;612
394;1;Duda Andrzej Sebastian;415
395;2;Komorowski Bronisław Maria;167
395;1;Duda Andrzej Sebastian;136
396;2;Komorowski Bronisław Maria;188
396;1;Duda Andrzej Sebastian;114
397;2;Komorowski Bronisław Maria;197
397;1;Duda Andrzej Sebastian;151
398;2;Komorowski Bronisław Maria;193
398;1;Duda Andrzej Sebastian;105
399;2;Komorowski Bronisław Maria;265
399;1;Duda Andrzej Sebastian;152
400;2;Komorowski Bronisław Maria;176
400;1;Duda Andrzej Sebastian;130
401;2;Komorowski Bronisław Maria;186
401;1;Duda Andrzej Sebastian;139
402;2;Komorowski Bronisław Maria;221
402;1;Duda Andrzej Sebastian;184
403;2;Komorowski Bronisław Maria;591
403;1;Duda Andrzej Sebastian;412
404;2;Komorowski Bronisław Maria;321
404;1;Duda Andrzej Sebastian;209
405;2;Komorowski Bronisław Maria;663
405;1;Duda Andrzej Sebastian;375
406;2;Komorowski Bronisław Maria;13
406;1;Duda Andrzej Sebastian;14
407;2;Komorowski Bronisław Maria;13
407;1;Duda Andrzej Sebastian;16
455;2;Komorowski Bronisław Maria;271
455;1;Duda Andrzej Sebastian;268
456;2;Komorowski Bronisław Maria;273
456;1;Duda Andrzej Sebastian;214
457;2;Komorowski Bronisław Maria;85
457;1;Duda Andrzej Sebastian;56
458;2;Komorowski Bronisław Maria;101
458;1;Duda Andrzej Sebastian;70
459;2;Komorowski Bronisław Maria;142
459;1;Duda Andrzej Sebastian;120
460;2;Komorowski Bronisław Maria;133
460;1;Duda Andrzej Sebastian;119
461;2;Komorowski Bronisław Maria;211
461;1;Duda Andrzej Sebastian;192
462;2;Komorowski Bronisław Maria;182
462;1;Duda Andrzej Sebastian;95
463;2;Komorowski Bronisław Maria;82
463;1;Duda Andrzej Sebastian;60
480;2;Komorowski Bronisław Maria;501
480;1;Duda Andrzej Sebastian;429
481;2;Komorowski Bronisław Maria;109
481;1;Duda Andrzej Sebastian;155
482;2;Komorowski Bronisław Maria;217
482;1;Duda Andrzej Sebastian;234
483;2;Komorowski Bronisław Maria;465
483;1;Duda Andrzej Sebastian;336
484;2;Komorowski Bronisław Maria;108
484;1;Duda Andrzej Sebastian;129
485;2;Komorowski Bronisław Maria;206
485;1;Duda Andrzej Sebastian;257
486;2;Komorowski Bronisław Maria;93
486;1;Duda Andrzej Sebastian;125
487;2;Komorowski Bronisław Maria;15
487;1;Duda Andrzej Sebastian;13
488;2;Komorowski Bronisław Maria;292
488;1;Duda Andrzej Sebastian;244
489;2;Komorowski Bronisław Maria;455
489;1;Duda Andrzej Sebastian;259
490;2;Komorowski Bronisław Maria;305
490;1;Duda Andrzej Sebastian;173
491;2;Komorowski Bronisław Maria;357
491;1;Duda Andrzej Sebastian;206
492;2;Komorowski Bronisław Maria;132
492;1;Duda Andrzej Sebastian;113
493;2;Komorowski Bronisław Maria;118
493;1;Duda Andrzej Sebastian;67
494;2;Komorowski Bronisław Maria;24
494;1;Duda Andrzej Sebastian;12
446;2;Komorowski Bronisław Maria;214
446;1;Duda Andrzej Sebastian;179
447;2;Komorowski Bronisław Maria;256
447;1;Duda Andrzej Sebastian;190
448;2;Komorowski Bronisław Maria;509
448;1;Duda Andrzej Sebastian;335
449;2;Komorowski Bronisław Maria;367
449;1;Duda Andrzej Sebastian;333
450;2;Komorowski Bronisław Maria;193
450;1;Duda Andrzej Sebastian;157
451;2;Komorowski Bronisław Maria;201
451;1;Duda Andrzej Sebastian;165
452;2;Komorowski Bronisław Maria;243
452;1;Duda Andrzej Sebastian;286
431;2;Komorowski Bronisław Maria;84
431;1;Duda Andrzej Sebastian;85
432;2;Komorowski Bronisław Maria;154
432;1;Duda Andrzej Sebastian;184
433;2;Komorowski Bronisław Maria;278
433;1;Duda Andrzej Sebastian;281
434;2;Komorowski Bronisław Maria;166
434;1;Duda Andrzej Sebastian;246
435;2;Komorowski Bronisław Maria;451
435;1;Duda Andrzej Sebastian;409
436;2;Komorowski Bronisław Maria;208
436;1;Duda Andrzej Sebastian;197
437;2;Komorowski Bronisław Maria;487
437;1;Duda Andrzej Sebastian;526
438;2;Komorowski Bronisław Maria;197
438;1;Duda Andrzej Sebastian;239
439;2;Komorowski Bronisław Maria;136
439;1;Duda Andrzej Sebastian;164
440;2;Komorowski Bronisław Maria;167
440;1;Duda Andrzej Sebastian;152
441;2;Komorowski Bronisław Maria;112
441;1;Duda Andrzej Sebastian;121
442;2;Komorowski Bronisław Maria;72
442;1;Duda Andrzej Sebastian;107
443;2;Komorowski Bronisław Maria;142
443;1;Duda Andrzej Sebastian;226
444;2;Komorowski Bronisław Maria;213
444;1;Duda Andrzej Sebastian;191
445;2;Komorowski Bronisław Maria;131
